id,title,description
87956,Quyết định 1415/QĐ-BKHCN,Ban hành chương trình hành động của Bộ Khoa học và công nghệ thực hiện Nghị quyết số 06/NQ-CP ngày 07/3/2012 của Chính phủ ban hành chương trình hành động của Chính phủ nhiệm kỳ 2011 - 2016
70605,Quyết định 711/QĐ-TTg,"Về phê duyệt ""Chiến lược phát triển giáo dục 2011 - 2020"""
27596,Quyết định 26/2012/QĐ-TTg,Ban hành quy chế xây dựng và thực hiện Chương trình xúc tiến đầu tư quốc gia
86142,Quyết định 682/QĐ-TTg,Về việc phê duyệt kế hoạch phát triển tổng Công ty đường sắt Việt Nam giai đoạn 2012 – 2015
27583,Quyết định 24/2012/QĐ-TTg,Về chính sách đầu tư phát triển rừng đặc dụng giai đoạn 2011 – 2020
27542,Quyết định 23/2012/QĐ-TTg,"Về việc quy định tiêu chuẩn, định mức sử dụng trụ sở làm việc của cơ quan nhà nước tại xã, phường, thị trấn"
87866,Quyết định 915/QĐ-BTTTT,Ban hành Chương trình hành động của ngành Thông tin và Truyền thông thực hiện Nghị quyết 06/NQ-CP ngày 07/3/2012 ban hành Chương trình hành động của Chính phủ nhiệm kỳ 2011-2016
27555,Quyết định 21/2012/QĐ-TTg,Về việc ban hành Quy chế quản lý và sử dụng Quỹ hỗ trợ sắp xếp và phát triển doanh nghiệp
87714,Quyết định 2396/QĐ-BCT,Về việc ban hành Chương trình hành động của ngành công thương thực hiện Nghị quyết 06/NQ-CP ban hành Chương trình hành động của Chính phủ nhiệm kỳ 2011 – 2016
87593,Quyết định 1666/QĐ-BGDĐT,Ban hành Chương trình hành động của Bộ giáo dục và Đào tạo giai đoạn 2011-2016 thực hiện nghị quyết số 06/NQ-CP ngày 07 tháng 3 năm 2012 của Chính phủ
87861,Quyết định 903/QĐ-BNN-TCLN,"Công bố Thủ tục hành chính mới ban hành, thủ tục hành chính được sửa đổi, bổ sung thuộc phạm vi chức năng quản lý của Bộ Nông nghiệp và Phát triển nông thôn"
87807,Quyết định 809/QĐ-BGTVT,Về việc ban hành Chương trình hành động của bộ GTVT thực hiện Nghị quyết số 06/NQ-CP ngày 7/3/2012 của Chính phủ
86507,Quyết định 419/QĐ-TTg,Phê duyệt Đề án đổi mới quản lý Nhà nước đối với doanh nghiệp sau đăng ký thành lập
86264,Quyết định 322/QĐ-BXD,Về việc công bố suất vốn đầu tư xây dựng và mức chi phí xử lý chất thải rắn sinh hoạt
87746,Quyết định 754/QĐ-BNN-KH,Ban hành Chương trình Hành động của Bộ Nông nghiệp và PTNT thực hiện Nghị quyết số 06/NQ-CP ngày 7 tháng 3 năm 2012 của Chính phủ nhiệm kỳ 2011 - 2016
63342,Quyết định 1665/QĐ-BCT,"Phê duyệt Quy hoạch hệ thống cửa hàng xăng dầu dọc tuyến Quốc lộ 1 đến năm 2020, có xét đến năm 2025"
27408,Quyết định 03/2012/QĐ-KTNN,Ban hành Quy trình kiểm toán Dự án đầu tư xây dựng công trình
87673,Quyết định 527/QĐ-BTP,Ban hành Chương trình hành động của ngành Tư pháp triển khai thực hiện nghị quyết số 06/NQ-CP ngày 07/03/2012 của Chính phủ ban hành Chương trình hành động của chính phủ nhiệm kỳ 2011-2016
55233,Quyết định 366/QĐ-TTg,Về việc phê duyệt chương trình mục tiêu quốc gia nước sạch và vệ sinh môi trường nông thôn giai đoạn 2012-2015
87719,Quyết định 672/QĐ-BNN-TCLN,"Về việc phê duyệt ""Quy hoạch bảo tồn và phát triển bền vững vườn quốc gia Yok Don giai đoạn 2010 - 2020"""
87615,Quyết định 500/QĐ-BNN-TCLN,Về việc giao nhiệm vụ thực hiện kế hoạch bảo vệ và phát triển rừng năm 2012
27340,Quyết định 16/2012/QĐ-TTg,"Quy định về đấu giá, chuyển nhượng quyền sử dụng tần số vô tuyến điện"
27514,Quyết định 15/2012/QĐ-TTg,Về thực hiện thí điểm cơ chế tài chính đặc thù đối với Thông tấn xã Việt Nam giai đoạn 2012 – 2014
27367,Quyết định 14/2012/QĐ-TTg,"Sửa đổi, bổ sung một số điều của Quyết định số 139/2002/QĐ-TTg ngày 15 tháng 10 năm 2002 của Thủ tướng Chính phủ về khám, chữa bệnh cho người nghèo"
85654,Quyết định 242/QĐ-TTg,Về việc hỗ trợ gạo cứu đói cho các địa phương
27333,Quyết định 11/2012/QĐ-TTg,Phê duyệt Quy hoạch phát triển giao thông vận tải vùng kinh tế trọng điểm vùng đồng bằng sông Cửu Long đến năm 2020 và định hướng đến năm 2030
27332,Quyết định 08/2012/QĐ-TTg,"Về việc quy định tiêu chuẩn, định mức và chế độ quản lý, sử dụng trụ sở làm việc, cơ sở hoạt động sự nghiệp, nhà ở của Cơ quan Việt Nam ở nước ngoài"
27309,Quyết định 07/2012/QĐ-TTg,Ban hành một số chính sách tăng cường công tác bảo vệ rừng
86175,Quyết định 124/QĐ-TTg,Phê duyệt Quy hoạch tổng thể phát triển sản xuất ngành nông nghiệp đến năm 2020 và tầm nhìn đến 2030
27289,Quyết định 03/2012/QĐ-TTg,"Về việc sửa đổi, bổ sung một số điều của quy chế quản lý hoạt động của nhà thầu nước ngoài trong lĩnh vực xây dựng tại Việt Nam ban hành kèm theo Quyết định số 87/2004/QĐ-TTg"
87653,Quyết định 90/QĐ-TTg,Về việc hỗ trợ gạo cứu đói cho các địa phương
134482,Quyết định 01/2012/QĐ- TTg,"Về một số chính sách hỗ trợ việc áp dụng Quy trình thực hành sản xuất nông nghiệp tốt trong nông nghiệp, lâm nghiệp và thủy sản"
31765,Quyết định 20/QĐ-TTg,Phê duyệt Chiến lược quốc gia An toàn thực phẩm giai đoạn 2011 - 2020 và tầm nhìn 2030
27650,Quyết định 72/2011/QĐ-TTg,"Về sửa đổi, bổ sung một số điều của Quyết định số 65/2008/QĐ-TTg của Thủ tướng Chính phủ ngày 22 tháng 5 năm 2008 về cung ứng dịch vụ bưu chính công ích"
31332,Quyết định 2427/QĐ-TTg,"Phê duyệt chiến lược khoáng sản đến năm 2020, tầm nhìn đến năm 2030"
27265,Quyết định 71/2011/QĐ-TTg,"Về bảo đảm, hỗ trợ kinh phí từ ngân sách nhà nước đối với các hội có tính chất đặc thù"
63323,Quyết định 2406/QĐ-TTg,Thủ tướng Chính phủ ban hành danh mục các Chương trình MTQG giai đoạn 2012-2015
27060,Quyết định 66/2011/QĐ-TTg,"Sửa đổi, bổ sung một số điều của Quyết định số 147/2007/QĐ-TTgngày 10 tháng 9 năm 2007 về một số chính sách phát triển rừng sản xuất giai đoạn 2007 – 2015"
27135,Quyết định 65/2011/QĐ-TTg,"Về việc sửa đổi, bổ sung một số điều của Quyết định số 63/2010/QĐ-TTg ngày 15 tháng 10 năm 2010 của Thủ tướng Chính phủ về chính sách hỗ trợ nhằm giảm tổn thất sau thu hoạch đối với nông sản, thủy sản"
33369,Quyết định 2127/QĐ-TTg,Phê duyệt chiến lược phát triển nhà ở quốc gia đến năm 2020 và tầm nhìn đến năm 2030
88489,Quyết định 2903/QĐ-BNN-VP,"Về việc thành lập Ban Điều hành dự án “Tăng cường nội dung thông tin và truyền thông về cơ sở miền núi, vùng sâu, vùng xa, biên giới và hải đảo”"
37558,Quyết định 2013/QĐ-TTg,Phê duyệt chiến lược dân số và sức khỏe sinh sản Việt Nam giai đoạn 2011 – 2020
86170,Quyết định 1655/QĐ-BKHĐT,"Về việc công bố thủ tục hành chính sửa đổi, bổ sung mới hoặc bãi bỏ thuộc phạm vi chức năng quản lý của Bộ Kế hoạch và Đầu tư"
76060,Quyết định 1951/QĐ-TTg,"Về phát triển giáo dục, đào tạo và dạy nghề các tỉnh Tây Nguyên và các huyện miền núi của các tỉnh giáp Tây Nguyên giai đoạn 2011 - 2015"
55495,Quyết định 2534/QĐ-BNN-TCCB,Phê duyệt Quy hoạch phát triển nhân lực ngành Nông nghiệp và Phát triển nông thôn giai đoạn 2011 - 2020
27028,Quyết định 60/2011/QĐ-TTg,Quy định một số chính sách phát triển giáo dục mầm non giai đoạn 2011 – 2015
40940,Quyết định 1111/QĐ-BHXH,"Về việc ban hành Quy định quản lý thu bảo hiểm xã hội, bảo hiểm y tế; quản lý sổ bảo hiểm xã hội, thẻ bảo hiểm y tế"
30537,Quyết định 1803/QĐ-TTg,Phê duyệt chiến lược phát triển thống kê Việt Nam giai đoạn 2011 - 2020 và tầm nhìn đến năm 2030
26971,Quyết định 56/2011/QĐ-TTg,Về việc ban hành Bộ chỉ tiêu thống kê phát triển giới của quốc gia
26975,Quyết định 1601/QĐ-BTTTT,Về việc công bố Định mức lắp đặt phần cứng và cài đặt phần mềm trong ứng dụng công nghệ thông tin
26976,Quyết định 1595/QĐ-BTTTT,Về việc công bố Định mức tạo lập cơ sở dữ liệu trong hoạt động ứng dụng công nghệ thông tin
53717,Quyết định 1610/QĐ-TTg,"Phê duyệt Chương trình thực hiện phong trào “Toàn dân đoàn kết xây dựng đời sống văn hóa” giai đoạn 2011 - 2015, định hướng đến năm 2020"
26784,Quyết định 51/2011/QĐ-TTg,"Quy định Danh mục phương tiện, thiết bị phải dán nhãn năng lượng, áp dụng mức hiệu suất năng lượng tối thiểu và lộ trình thực hiện"
27008,Quyết định 50/2011/QĐ-TTg,"Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Tổng cục Năng lượng trực thuộc Bộ Công thương"
26786,Quyết định 48/2011/QĐ-TTg,Về việc thí điểm thực hiện cơ chế hải quan một cửa quốc gia
81483,Quyết định 1483/QĐ-TTg,Ban hành danh mục sản phẩm công nghiệp hỗ trợ ưu tiên phát triển
31049,Quyết định 1427/QĐ-TTg,"Phê duyệt chương trình hành động phòng, chống tội phạm mua bán người giai đoạn 2011 - 2015"
31859,Quyết định 1374/QĐ-TTg,"Về việc phê duyệt kế hoạch đào tạo, bồi dưỡng cán bộ, công chức giai đoạn 2011 – 2015"
31291,Quyết định 1241/QĐ-TTg,Phê duyệt chương trình quốc gia về bình đẳng giới giai đoạn 2011 – 2015
26682,Quyết định 38/2011/QĐ-TTg,"Về việc sửa đổi, bổ sung một số điều của Quyết định số 58/2008/QĐ-TTg ngày 29 tháng 4 năm 2008 của Thủ tướng Chính phủ về việc hỗ trợ có mục tiêu kinh phí từ ngân sách nhà nước nhằm xử lý triệt để, khắc phục ô nhiễm và giảm thiểu suy thoái môi trường cho một số đối tượng thuộc khu vực công ích"
26978,Quyết định 993/QĐ-BTTTT,"Công bố Định mức tạm thời về chi phí quản lý dự án, chi phí tư vấn đầu tư ứng dụng công nghệ thông tin sử dụng nguồn vốn ngân sách nhà nước"
41269,Quyết định 404/QĐ-NHPT,Về việc ban hành Quy định mở và sử dụng tài khoản tiền gửi tại Ngân hàng Phát triển Việt Nam
26670,Quyết định 37/2011/QĐ-TTg,Về cơ chế hỗ trợ phát triển các dự án điện gió tại Việt Nam
26663,Quyết định 35/2011/QĐ-TTg,"Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Cục Viễn thông trực thuộc Bộ Thông tin và Truyền thông"
54879,Quyết định 945/QĐ-TTg,"Thủ tướng Chính phủ về việc phân công các Bộ, ngành, địa phương thực hiện Nghị quyết số 57/2010/QH12 của Quốc hội về kết quả giám sát việc thực hiện cải cách thủ tục hành chính trong một số lĩnh vực liên quan trực tiếp đến công dân và doanh nghiệp theo chương trình tổng thể cải cách hành chính nhà nước giai đoạn 2001 - 2010"
40763,Quyết định 3006/QĐ-BCT,Về việc công bố thủ tục hành chính mới ban hành thuộc phạm vi chức năng quản lý của Bộ Công Thương
26610,Quyết định 28/2011/QĐ-TTg,"Ban hành Danh mục Dịch vụ xuất, nhập khẩu Việt Nam"
66368,Quyết định 677/QĐ-TTg,Về việc phê duyệt Chương trình đổi mới công nghệ Quốc gia đến năm 2020
31511,Quyết định 682/QĐ-TTg,Phê duyệt đề án thực thi Hiệp định hàng rào kỹ thuật trong thương mại giai đoạn 2011 – 2015
26520,Quyết định 26/2011/QĐ-TTg,"Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Tổng cục địa chất và khoáng sản trực thuộc Bộ Tài nguyên và Môi trường"
87300,Quyết định 518/QĐ-BNN-TC,Phê duyệt điều chỉnh kế hoạch đấu thầu tổng thể phần chi phí do ban quản lý dự án cạnh tranh ngành chăn nuôi và an toàn thực phẩm thực hiện (LIFSAP)
46845,Quyết định 579/QĐ-TTg,Phê duyệt chiến lược phát triển nhân lực Việt Nam thời kỳ 2011-2020
26499,Quyết định 23/2011/QĐ-TTg,Về việc phê duyệt hạng đất tính thuế sử dụng đất nông nghiệp tại tỉnh Đắk Lắk
79913,Quyết định 518/QĐ-TTg,Về điều chỉnh giao dự toán chi thực hiện Chương trình mục tiêu quốc gia năm 2011
86511,Quyết định 459/QĐ-TTg,"Phê duyệt Quy hoạch tổng thể phát triển ngành Công nghiệp khí Việt Nam giai đoạn đến năm 2015, định hướng đến năm 2025"
26359,Quyết định 19/2011/QĐ-TTg,"Về việc thí điểm thực hiện tiếp nhận bản khai hàng hóa, các chứng từ có liên quan và thông quan điện tử đối với tàu biển nhập cảnh, xuất cảnh"
32026,Quyết định 295/QĐ-BXD,Về việc công bố tập suất vốn đầu tư xây dựng công trình năm 2010
87652,Quyết định 518/QĐ-BNN-XD,"Phê duyệt điều chỉnh, bổ sung Dự án đầu tư xây dựng công trình Phân viện nghiên cứu hải sản phía Nam"
86271,Quyết định 357/QĐ-BTTTT,Phê duyệt Quy hoạch phát triển công nghệ thông tin và truyền thông Vùng kinh tế trọng điểm vùng đồng bằng sông Cửu Long đến năm 2020
86903,Quyết định 369/QĐ-TTg,"Phê duyệt đề án tiếp tục hỗ trợ hoạt động sáng tạo tác phẩm, công trình văn học nghệ thuật, báo chí ở trung ương và các hội văn học nghệ thuật địa phương; hỗ trợ tác phẩm báo chí chất lượng cao ở địa phương giai đoạn 2011 – 2015"
26321,Quyết định 16/2011/QĐ-TTg,"Về việc thực hiện cơ chế quản lý tài chính và biên chế đối với 
Tổng cục Thuế và Tổng cục Hải quan giai đoạn 2011-2015"
26299,Quyết định 15/2011/QĐ-TTg,Về việc mua lương thực dự trữ nhà nước hàng năm
86499,Quyết định 340/QĐ-TTg,Phê duyệt điều lệ tổ chức và hoạt động của Tập đoàn Dệt may Việt Nam
26163,Quyết định 14/2011/QĐ-TTg,"Về ban hành tiêu chí, danh mục phân loại doanh nghiệp Nhà nước"
